,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,10,26-02-2020 13:31:21,Tbilisi,cb721d4bca,"1gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,5,нет,Тбилиси,1 гр,0.0098,5989,2279,206,,,85.0,,,,,,,"1gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
11,11,26-02-2020 13:31:21,Tbilisi,7c395c455d,1gr bubble hash thc 25% гашиш вишего качество HQ,True,6,нет,Тбилиси,1 гр,0.009000000000000001,5518,2100,189,85.0,,,,,,,,,1gr bubble hash thc 25% gashish vishego kachestvo HQ
12,12,26-02-2020 13:31:21,Tbilisi,7ee4f68218,1gr mdma (скидка в биткоин 5%),True,3,нет,Тбилиси,1 гр,0.0099,6341,2413,218,,,90.0,,,,,,,1gr mdma (skidka v bitkoin 5%)
13,13,26-02-2020 13:31:21,Tbilisi,ae784bef73,Afghan HQ buds ! NEW ! 1G,True,6,нет,Тбилиси,1 гр,0.005,3051,1161,105,47.0,,,,,,,,,Afghan HQ buds ! NEW ! 1G
14,14,26-02-2020 13:31:21,Tbilisi,eb7e03535b,Cocaine Pure VHQ 1g,True,5,нет,Тбилиси,1 гр,0.0183,12335,4693,423,190.0,,,,,,,,,Cocaine Pure VHQ 1g
15,15,26-02-2020 13:31:21,Tbilisi,8219f5e7b8,"Cocaine, 1g",True,4,нет,Тбилиси,1 гр,0.0235,14283,5434,490,220.0,,,,,,,,,"Cocaine, 1g"
16,16,26-02-2020 13:31:21,Tbilisi,3814ba5701,Hybrid Gagarin.(THC 30%) 1g.,True,4,нет,Тбилиси,1 гр,0.0046,2921,1112,100,45.0,,,,,,,,,Hybrid Gagarin.(THC 30%) 1g.
17,17,26-02-2020 13:31:21,Tbilisi,8219f5e7b8,"LSD - 250 ug, 1piece",True,1,нет,Тбилиси,1 гр,0.0043,2597,988,89,40.0,,,,,,,,,"LSD - 250 ug, 1piece"
18,18,26-02-2020 13:31:21,Tbilisi,61df6a1c90,Метадон 1гр,True,3,нет,Тбилиси,1 гр,0.0433,29215,11115,1002,450.0,,,,,,,,,Metadon 1gr
19,19,26-02-2020 13:31:21,Tbilisi,e8a987a33c,"Метадон, 1gr",True,2,нет,Тбилиси,1 гр,0.0423,25969,9880,891,400.0,,,,,,,,,"Metadon, 1gr"
20,20,26-02-2020 13:31:21,Tbilisi,dd631c4acf,☃️❄1g. New COCAINE!!❄☃️,True,2,нет,Тбилиси,1 гр,0.0192,11686,4446,401,180.0,,,,,,,,,☃️❄1g. New COCAINE!!❄☃️
21,21,26-02-2020 13:31:21,Tbilisi,dd631c4acf,✨ 1g. MDMA ✨,True,2,нет,Тбилиси,1 гр,0.0116,7076,2692,243,109.0,,,,,,,,,✨ 1g. MDMA ✨
22,22,26-02-2020 13:31:21,Tbilisi,4a91350669,2 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,1,нет,Тбилиси,2 гр,0.02,12270,4668,421,189.0,,,,,,,,,2 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
23,23,26-02-2020 13:31:21,Tbilisi,7ee4f68218,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,2,нет,Тбилиси,2 гр,0.0077,4932,1877,169,,,70.0,,,,,,,"2 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
24,24,26-02-2020 13:31:21,Tbilisi,366326d4d6,2LSD ---- LSD ALBERT HOFFMAN 200ug,True,4,нет,Тбилиси,2 гр,0.0084,5129,1951,176,79.0,,,,,,,,,2LSD ---- LSD ALBERT HOFFMAN 200ug
25,25,26-02-2020 13:31:21,Tbilisi,c9a56b2b4a,2x Extasy Duracell 223mg MDMA.,True,1,нет,Тбилиси,2 гр,0.0075,4545,1729,156,70.0,,,,,,,,,2x Extasy Duracell 223mg MDMA.
26,26,26-02-2020 13:31:21,Tbilisi,8219f5e7b8,"Cocaine, 2 g",True,1,нет,Тбилиси,2 гр,0.0427,25969,9880,891,400.0,,,,,,,,,"Cocaine, 2 g"
27,27,26-02-2020 13:31:21,Tbilisi,be97026d1d,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,3,нет,Тбилиси,2 гр,0.0361,22398,8522,768,345.0,True,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
28,28,26-02-2020 13:31:21,Tbilisi,8219f5e7b8,Ketamine 2 g,True,4,нет,Тбилиси,2 гр,0.0192,11686,4446,401,180.0,,,,,,,,,Ketamine 2 g
29,29,26-02-2020 13:31:21,Tbilisi,8219f5e7b8,"LSD - 250 ug, 2 pieces",True,6,нет,Тбилиси,2 гр,0.0075,4545,1729,156,70.0,,,,,,,,,"LSD - 250 ug, 2 pieces"
30,30,26-02-2020 13:31:21,Tbilisi,b2c155ffa7,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0369,22658,8620,777,349.0,,,True,,,,,,Kokain KOLUMBIA 2g
31,31,26-02-2020 13:31:21,Tbilisi,7ee4f68218,🍃 2гр ГАШИШ 🍃,True,6,нет,Тбилиси,2 гр,0.0112,7141,2717,245,110.0,,,,,,,,,🍃 2gr GAShISh 🍃
32,32,26-02-2020 13:32:02,Tbilisi,7ee4f68218,🍃 2гр ГАШИШ 🍃,True,6,нет,Тбилиси,2 гр,0.0111,7141,2717,245,110.0,,,,,,,,,🍃 2gr GAShISh 🍃
33,33,26-02-2020 13:32:02,Tbilisi,7c395c455d,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.0258,15906,6052,546,245.0,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
34,34,26-02-2020 13:32:02,Tbilisi,c9a56b2b4a,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0112,6817,2594,234,105.0,,,,,,,,,3x Extasy Duracell 223mg MDMA
35,35,26-02-2020 13:32:02,Tbilisi,ae784bef73,NEW ! Easy Bud ! 3g,True,5,нет,Тбилиси,3 гр,0.0084,5194,1976,178,80.0,,,,,,,,,NEW ! Easy Bud ! 3g
36,36,26-02-2020 13:32:02,Tbilisi,4be7861731,metadon sirop 4ml,True,2,нет,Тбилиси,4 гр,0.006999999999999999,4350,1655,149,67.0,,,,,,,,,metadon sirop 4ml
37,37,26-02-2020 13:32:02,Tbilisi,366326d4d6,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,3,нет,Тбилиси,5 гр,0.0165,10063,3829,345,155.0,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
38,38,26-02-2020 13:32:02,Tbilisi,7ee4f68218,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,5 гр,0.0181,11626,4424,399,,,165.0,,,,,,,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
39,39,26-02-2020 13:32:02,Tbilisi,8219f5e7b8,"LSD - 250 ug, 5 pieces",True,2,нет,Тбилиси,5 гр,0.0159,9738,3705,334,150.0,,,,,,,,,"LSD - 250 ug, 5 pieces"
40,40,26-02-2020 13:32:02,Tbilisi,366326d4d6,NEW !!! 5G OG KusH !!! NEW,True,1,нет,Тбилиси,5 гр,0.0169,10322,3927,354,159.0,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
41,41,26-02-2020 13:32:02,Tbilisi,366326d4d6,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.0164,9998,3804,343,154.0,,,,,,,,,NEW !!! 5G White Widow !!! NEW
42,42,26-02-2020 13:32:02,Tbilisi,16be2c8499,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,2,нет,Тбилиси,5 гр,0.0062,4220,1606,145,65.0,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
43,43,26-02-2020 13:32:02,Tbilisi,c225d2f67d,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0212,13633,5187,468,210.0,,,,,,,,,gashish evro 5g
44,44,26-02-2020 13:32:02,Tbilisi,7ee4f68218,🍃 5гр ГАШИШ 🍃,True,3,нет,Тбилиси,5 гр,0.0273,17529,6669,601,270.0,,,,,,,,,🍃 5gr GAShISh 🍃
45,45,26-02-2020 13:32:02,Tbilisi,7ee4f68218,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0329,21138,8043,725,,,300.0,,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
46,46,26-02-2020 13:32:02,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,11,нет,Тбилиси,10 гр,0.0281,17334,6595,595,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
47,47,26-02-2020 13:32:02,Tbilisi,8219f5e7b8,"LSD - 250 ug, 10 pieces",True,2,нет,Тбилиси,10 гр,0.0318,19476,7410,668,300.0,,,,,,,,,"LSD - 250 ug, 10 pieces"
48,48,26-02-2020 13:32:02,Tbilisi,e501bd0ada,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,2,нет,Тбилиси,10 гр,0.0242,15581,5928,534,240.0,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
49,49,26-02-2020 13:32:02,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0404,25969,9880,891,400.0,,,,,,,,,gashish evro 10g
50,50,26-02-2020 13:32:02,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (10шт)",True,12,нет,Тбилиси,10 гр,0.0091,6168,2347,212,95.0,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
51,51,26-02-2020 13:32:02,Tbilisi,e501bd0ada,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,3,нет,Тбилиси,20 гр,0.0454,29215,11115,1002,450.0,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
52,52,26-02-2020 13:32:02,Tbilisi,c225d2f67d,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0784,50444,19192,1730,777.0,,,,,,,,,Gashish Evro 20gr
53,53,26-02-2020 13:32:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.17 G,True,1,4,Тбилиси,0.17 гр,0.0159,9738,3705,334,150.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
54,54,26-02-2020 13:32:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,1,5,Тбилиси,0.27 гр,0.0241,14737,5607,505,227.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
55,55,26-02-2020 13:32:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0319,19476,7410,668,300.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
56,56,26-02-2020 13:32:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0637,38953,14820,1336,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
57,57,26-02-2020 13:32:02,Tbilisi,cb721d4bca,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0176,10842,4125,372,167.0,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
58,58,26-02-2020 13:32:02,Tbilisi,cb721d4bca,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0169,11626,4424,399,,,165.0,,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
59,59,26-02-2020 13:32:02,Tbilisi,8ddca45a78,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,1,Тбилиси,3 гр,0.0105,7141,2717,245,110.0,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
60,60,26-02-2020 13:32:02,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0627,38304,14573,1314,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
61,61,26-02-2020 13:32:02,Tbilisi,dd631c4acf,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0181,12270,4668,421,189.0,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
62,62,26-02-2020 13:32:02,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0421,25969,9880,891,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
63,63,26-02-2020 13:32:02,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0579,35707,13585,1225,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
64,64,26-02-2020 13:32:02,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0252,15581,5928,534,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
65,65,26-02-2020 13:32:02,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0263,16230,6175,557,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
66,66,26-02-2020 13:32:02,Tbilisi,ce030318fd,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1434,97382,37050,3340,1500.0,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
67,67,26-02-2020 13:32:02,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0263,16230,6175,557,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
68,68,26-02-2020 13:33:10,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.021,12919,4915,443,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
69,69,26-02-2020 13:33:10,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0264,16230,6175,557,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
70,70,26-02-2020 13:33:10,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0211,14218,5409,488,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
71,71,26-02-2020 13:33:10,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0201,13569,5162,465,209.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
72,72,26-02-2020 13:33:10,Tbilisi,851e5b91a0,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0201,13569,5162,465,209.0,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
73,73,26-02-2020 13:33:10,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0264,16230,6175,557,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
74,74,26-02-2020 13:33:10,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.0192,12984,4940,445,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
75,75,26-02-2020 13:33:10,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2813,190000,87429,6506,,,,,,,,,,reagent 25i nbome. 5gr
76,76,26-02-2020 13:33:10,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2884,194764,74100,6680,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
77,77,26-02-2020 13:33:10,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0917,55767,21217,1913,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
78,78,26-02-2020 13:33:10,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,10,Тбилиси,5 гр,0.0198,12010,4570,412,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
79,79,26-02-2020 13:33:10,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0522,31747,12078,1089,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
80,80,26-02-2020 13:33:10,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0351,21359,8126,733,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
81,81,26-02-2020 13:33:10,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,5,Тбилиси,5 гр,0.0192,11686,4446,401,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
82,82,26-02-2020 13:33:10,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0952,58429,22230,2004,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
83,83,26-02-2020 13:33:10,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.07400000000000001,45445,17290,1559,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
84,84,26-02-2020 13:33:10,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0422,25904,9855,889,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
85,85,26-02-2020 13:33:10,Tbilisi,ce030318fd,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,2,Тбилиси,10 гр,0.2403,162303,61750,5567,2500.0,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
86,86,26-02-2020 13:33:10,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0374,22722,8645,779,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
87,87,26-02-2020 13:33:10,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0846,51937,19760,1781,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
88,88,26-02-2020 13:33:10,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0384,25904,9855,889,399.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
89,89,26-02-2020 13:33:10,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2353,144450,54958,4955,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
90,90,26-02-2020 13:33:10,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1548,94071,35790,3227,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
91,91,26-02-2020 13:33:10,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0394,23956,9114,822,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
92,92,26-02-2020 13:33:10,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,5,Тбилиси,10 гр,0.0319,19411,7385,666,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
93,93,26-02-2020 13:33:10,Tbilisi,ce030318fd,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.3172,214240,81510,7348,3300.0,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
94,94,26-02-2020 13:33:10,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0748,45445,17290,1559,700.0,,,,,,,,,20x Extasy Duracell 223mg MDMA.
95,95,26-02-2020 13:33:10,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.064,38888,14795,1334,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
96,96,26-02-2020 13:33:10,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.071,45445,17290,1559,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
97,97,26-02-2020 13:33:10,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1154,77906,29640,2672,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
98,98,26-02-2020 13:33:10,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1014,64856,24675,2225,999.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
99,99,26-02-2020 13:33:10,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1005,61675,23465,2115,950.0,,,,,,,,,Hybrid Skunk! 50 gr
100,100,26-02-2020 13:33:10,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2115,129843,49400,4454,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
101,101,26-02-2020 13:33:10,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1903,116858,44460,4008,1800.0,,,,,,,,,Hybrid Skunk! 100 gr
102,102,26-02-2020 13:33:10,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2644,162303,61750,5567,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
103,103,26-02-2020 13:33:32,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4856,298638,113620,10243,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
